O3_BA,O3_Comp,O3_ERA,O3_Flora,O3_Pance,Date,date
11.573342926385052,28.780205215458338,20.401996779708334,21.662449692083328,48.238293712875,2020-11-12,2020-11-12
15.782785150134261,30.28440567720834,23.053773772666663,20.970468404416664,10.382173159625,2020-11-13,2020-11-13
9.706692643154868,26.05890291354166,20.79788205570834,20.348830368250002,31.385755635905078,2020-11-14,2020-11-14
19.928854750372725,28.795746165624994,22.706147239125,24.78536288383333,27.514800424265502,2020-11-15,2020-11-15
27.303125675438004,31.835345837476194,21.209308281874996,18.330142638083334,35.9784713054807,2020-11-16,2020-11-16
16.78218093008349,30.10694548914008,10.797689110083331,8.093812590739132,12.296688636111913,2020-11-17,2020-11-17
19.40140570272867,37.16526651683885,18.64505137991667,15.759862688727276,38.880768611453675,2020-11-18,2020-11-18
17.900727250643477,30.77669158642857,15.024827761416669,13.2212595095,49.72108716174853,2020-11-19,2020-11-19
26.696527958313872,19.094103067000002,13.384848466958333,8.732845925095237,35.47469604624152,2020-11-20,2020-11-20
21.14226560080465,24.358395704999996,19.14236181054167,18.612556664863636,50.28788625875634,2020-11-21,2020-11-21
11.612946361428572,23.668868251666666,18.796371165625,13.847104119142857,48.0206211651871,2020-11-22,2020-11-22
10.452243762666669,13.295856074000003,19.808986809833332,8.61965086390909,36.87397112738996,2020-11-23,2020-11-23
31.597952027910754,40.03267995005922,12.544001227399999,2.201907361833334,31.275044270821382,2020-11-24,2020-11-24
13.070425058052763,21.41456878000317,19.840572062923076,11.810838197173913,31.486035580203048,2020-11-25,2020-11-25
25.278584124675305,30.97804163400309,16.94536211670833,17.145758588041666,43.96789458704605,2020-11-26,2020-11-26
35.526497415797,24.567520420951293,15.41089769891667,14.220788037208338,29.161979255204187,2020-11-27,2020-11-27
27.61210270137697,39.64825143832997,17.02061303608333,18.80536855870833,32.55537770415195,2020-11-28,2020-11-28
20.870749621492305,33.26875625735087,24.016494785458335,27.21629478570833,35.392501338437384,2020-11-29,2020-11-29
28.33397564786967,46.411177766517135,18.014415950833335,19.449731235086958,32.037243148590136,2020-11-30,2020-11-30
22.8978432605371,16.95873131146996,14.598678527291668,13.334349266000002,48.76688010411103,2020-12-01,2020-12-01
6.98697024937268,32.00595695464576,11.020170091958335,9.773622239041666,22.605493385088295,2020-12-02,2020-12-02
15.038534572955978,40.177944200119136,13.339861503583336,11.330171165541666,37.23591310316762,2020-12-03,2020-12-03
24.43134868393501,39.498842634104655,14.187252300625003,13.881447638956525,31.822067300359368,2020-12-04,2020-12-04
13.510253780814015,21.92370337496071,15.064089110750002,17.698333635086954,7.372537027071477,2020-12-05,2020-12-05
17.106051010598737,30.204460469276803,18.848719632166667,15.998146492869568,53.59470200806501,2020-12-06,2020-12-06
12.293389942249735,31.630079308625017,16.814490951000003,18.699035736,34.37438127153024,2020-12-07,2020-12-07
25.492368411543232,27.78519066023835,16.969082515375,17.30035015333333,36.63703183043484,2020-12-08,2020-12-08
12.9496569665906,31.49250865987216,10.147274288727273,1.2199062225714286,56.21694372527803,2020-12-09,2020-12-09
23.60287520434599,24.957151440873396,18.65327795934593,32.21290659687141,44.51153707944887,2020-12-10,2020-12-10
17.803022887326062,22.662499670020967,20.85670217580188,25.157261878646658,26.800505528241647,2020-12-11,2020-12-11
21.41367816283114,36.33610790356539,12.829605657367262,21.16312451495997,25.944913656302532,2020-12-12,2020-12-12
26.395336595813585,34.15038865004125,21.6443135071614,30.53850634511797,31.4244741335495,2020-12-13,2020-12-13
31.716777973253016,24.343496306600873,23.164994959290254,34.49033809358503,29.700642798362267,2020-12-14,2020-12-14
21.63196389659007,39.48651130296136,23.080504895654517,23.39938141625283,42.43185149528897,2020-12-15,2020-12-15
16.79331805252112,30.769719714153723,34.675554391331104,42.109070301746044,30.452699455314534,2020-12-16,2020-12-16
16.763639492564845,44.92498971247103,17.089053893803094,18.03589957607811,34.51094214386466,2020-12-17,2020-12-17
14.609277159144657,27.614281836708237,24.53799797563672,30.60969278605439,31.72930498077218,2020-12-18,2020-12-18
21.537374882338487,16.506777092897007,14.416582250704423,13.287072107220707,19.488218391371028,2020-12-19,2020-12-19
12.191920113400066,55.64717660662144,11.882842767520863,28.6626309607361,41.68849050302317,2020-12-20,2020-12-20
23.759112864696295,26.241705456253364,4.323718170310574,15.009522497444205,36.272138151197645,2020-12-21,2020-12-21
21.2634570661351,26.011183639260203,15.90513311013386,16.37920326304983,28.68334947733391,2020-12-22,2020-12-22
22.373873278587766,31.296370416428566,23.02240147807344,20.21085120110383,36.02219736755003,2020-12-23,2020-12-23
22.63089284145247,28.806766498885256,17.744100450991482,7.540607106603375,23.934622767879723,2020-12-24,2020-12-24
7.2944860653399655,20.291704932080133,26.070590429166536,14.453754329088051,22.48180949432855,2020-12-25,2020-12-25
17.845798488875136,31.248141294285077,6.2440146785135795,16.017334975191645,27.597011105135223,2020-12-26,2020-12-26
14.860898271570342,31.594987008197176,15.609181155064507,19.295890835525903,52.458698975238164,2020-12-27,2020-12-27
12.409233260612549,15.636484546577522,14.695517088700011,23.77247721705443,36.63758082033828,2020-12-28,2020-12-28
25.89913101056095,22.976518026342312,8.064624490412385,43.99161203983762,37.916910285211834,2020-12-29,2020-12-29
27.38495668867317,17.282063896266862,10.943301831621916,14.675752494946384,39.56830099767291,2020-12-30,2020-12-30
19.831966067483478,23.356534289274958,16.839880089108693,31.398561695068082,27.817023740796223,2020-12-31,2020-12-31
